id,subject,predicted_json,validation_score,validation_evaluation,classification_cost,evaluation_cost,run_id,classification_model,evaluation_model
22,Feedback on Recent Trip,"{""purpose"": ""Feedback or Complaints"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Low"", ""required_tools"": [], ""customer_status"": ""Customer"", ""preferred_language"": ""Unknown"", ""ssr_requests"": []}",8,"The output is mostly correct, but there are minor issues. The 'sentiment' should be classified as 'Neutral' since the feedback is mixed (positive about the hotel but negative about the transport delay). The 'preferred_language' should be 'English' as the email is in English, which is not reflected in the output. The rest of the fields are accurate and align well with the email content.",0.00025672499999999997,0.000425475,0,gpt-4o-mini,gpt-4o-mini
169,Change in Itinerary,"{""purpose"": ""Change Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as a 'Change Request', the sentiment is 'Neutral', and the complexity level is 'Medium', which aligns with the request to adjust flights and book an extra night at the hotel. The agent type is appropriately classified as 'Junior', and the priority level is 'Medium', which is suitable given the nature of the request. The required tools listed are relevant, and the customer status is correctly identified as 'Customer'. The preferred language is also accurately noted as 'English'. All fields match the predefined labels perfectly.",0.00026325,0.00045434999999999996,0,gpt-4o-mini,gpt-4o-mini
146,Urgent cancellation,"{""purpose"": ""Cancellation Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Cancellation Request' and reflects the negative sentiment due to the family emergency. The complexity level is correctly identified as 'Low' since the request is straightforward. The agent type 'Junior' is appropriate for handling such requests, and the priority level is rightly marked as 'High' given the urgency. The required tools listed are suitable for processing a cancellation. However, the customer status is marked as 'Unknown', which could be improved if the system had access to customer records. Overall, the output is very accurate with only a minor issue regarding customer status.",0.000265275,0.00045577499999999995,0,gpt-4o-mini,gpt-4o-mini
141,Loyalty points query,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a loyalty program inquiry, with a neutral sentiment and low complexity. The agent type is appropriate for the request, and the customer status is correctly identified as a customer. The priority level is set to medium, which is reasonable given the inquiry about missing loyalty points. However, the required tools should ideally include a tool for checking loyalty points, such as a 'Loyalty Points System', instead of just an 'FAQ database'. This is a minor issue, but overall, the output is very accurate.",0.00026189999999999997,0.00044692500000000003,0,gpt-4o-mini,gpt-4o-mini
43,Inquiry on Seasonal Discounts,"{""purpose"": ""Pricing and Promotional Offers"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a request for information about seasonal discounts, which falls under 'Pricing and Promotional Offers'. The sentiment is correctly identified as 'Neutral', reflecting the customer's inquiry without strong emotions. The complexity level is appropriately classified as 'Low', given the straightforward nature of the request. The agent type 'Junior' is suitable for handling this type of inquiry. The priority level is marked as 'Medium', which is reasonable for a request about discounts. However, the 'required_tools' field lists 'FAQ database', which could be improved to include more relevant tools like 'Knowledge Base' for better accuracy. The customer status is marked as 'Unknown', which is appropriate since there is no indication of prior engagement. The preferred language is correctly identified as 'English'. Overall, the output is very close to perfect with only a minor suggestion for the required tools.",0.000261,0.000485625,0,gpt-4o-mini,gpt-4o-mini
41,Missed Flight - Need Help ASAP,"{""purpose"": ""Unexpected Issues"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as an 'Unexpected Issues' request, reflecting the urgency of the situation. The sentiment is correctly identified as 'Negative' due to the missed flight. The complexity level is appropriately marked as 'Medium', and the priority level is 'High', which aligns with the urgency expressed in the email. The required tools listed are suitable for handling the request. However, the customer status is marked as 'Unknown', which could be improved if the system had access to customer records. Overall, the output is very accurate with only a minor issue regarding customer status.",0.00026347499999999994,0.000452175,0,gpt-4o-mini,gpt-4o-mini
144,Group trip query,"{""purpose"": ""Group Request"", ""sentiment"": ""Positive"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""FAQ database""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",8,"The output is mostly correct, but there are minor issues. The 'customer_status' is marked as 'Unknown', which may not be accurate since the sender's email suggests they could be a customer. Additionally, the 'required_tools' includes 'FAQ database', which may not be the most relevant tool for handling a group request and inquiry about attractions. Overall, the intent and sentiment are well captured.",0.00026549999999999995,0.00043139999999999997,0,gpt-4o-mini,gpt-4o-mini
140,Travel insurance coverage details,"{""purpose"": ""Travel Insurance Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""insurance policy details""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Travel Insurance Request' and reflects a neutral sentiment. The complexity level is appropriately classified as 'Medium' given the nature of the questions asked. The agent type 'Junior' is suitable for handling such inquiries, and the priority level is correctly marked as 'Medium'. The required tools listed are relevant for addressing the customer's questions. The customer status is marked as 'Unknown', which is appropriate since the email does not indicate whether Emily is a current customer. The preferred language is correctly identified as 'English'. The only minor issue is that the purpose could have been labeled as 'Travel Insurance Request' instead of 'Travel Insurance Request', but this does not significantly impact the overall accuracy. Overall, the output is very close to perfect.",0.000262725,0.00047384999999999994,0,gpt-4o-mini,gpt-4o-mini
1,Flight Itinerary Change,"{""purpose"": ""Change Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Change Request' and reflects a neutral sentiment. The complexity is correctly assessed as 'Medium' due to the need to change a flight and coordinate with another booking. The agent type 'Junior' is appropriate for this request, and the priority level is rightly marked as 'Medium'. The required tools listed are suitable for handling flight changes. However, the customer status is marked as 'Unknown', which could be improved if there was any indication of the customer's previous interactions. Overall, the output is very accurate with only minor room for improvement.",0.00026437499999999996,0.00045307499999999994,0,gpt-4o-mini,gpt-4o-mini
33,Loyalty Program Details,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""Loyalty Program Database"", ""Customer Support System""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as 'Loyalty Programs', the sentiment is neutral, and the complexity level is low, which aligns with the customer's inquiry about points and benefits. The agent type is appropriate as 'Junior', and the priority level is medium, which is suitable given the nature of the request. The required tools listed are relevant for handling loyalty program inquiries, and the customer status is correctly identified as 'Customer'. The preferred language is also accurately noted as 'English'. Overall, the output is comprehensive and aligns perfectly with the email content.",0.00026962499999999995,0.00046005000000000004,0,gpt-4o-mini,gpt-4o-mini
139,Pricing on group discounts and promotions,"{""purpose"": ""Pricing and Promotional Offers"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""promotional offers system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a request for information about pricing and promotional offers, which aligns with the purpose. The sentiment is correctly identified as neutral, reflecting the tone of the email. The complexity level is appropriately marked as medium due to the multiple inquiries about discounts and seasonal offers. The agent type as junior is suitable for handling such inquiries. The priority level is also correctly assessed as medium. The required tools listed are relevant for addressing the customer's questions. The customer status is marked as unknown, which is acceptable given the lack of prior context. The preferred language is correctly identified as English. Overall, the output is very accurate with only minor room for improvement in the customer status field, which could potentially be updated if more context about the customer was known.",0.00026527499999999993,0.00047445,0,gpt-4o-mini,gpt-4o-mini
254,Immediate Cancellation Needed,"{""purpose"": ""Cancellation Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as a 'Cancellation Request', the sentiment is appropriately labeled as 'Negative' due to the emergency, and the complexity level is correctly assessed as 'Low'. The agent type is suitable as 'Junior', and the priority level is rightly marked as 'High' given the urgency of the cancellation. The required tools are appropriate for processing the cancellation, and the customer status is marked as 'Unknown', which is acceptable since the email does not provide prior customer information. The preferred language is correctly identified as 'English'. Overall, the output is comprehensive and aligns perfectly with the email content.",0.00026369999999999996,0.0004626,0,gpt-4o-mini,gpt-4o-mini
31,Questions on Promotions,"{""purpose"": ""Pricing and Promotional Offers"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a request for information about promotions, which falls under 'Pricing and Promotional Offers'. The sentiment is correctly identified as 'Neutral', and the complexity level is appropriately classified as 'Low'. The agent type 'Junior' is suitable for this inquiry, and the priority level is correctly marked as 'Medium' given the customer's interest in securing a good deal. The required tools listed as 'FAQ database' are relevant for answering promotional inquiries. The customer status is marked as 'Unknown', which is appropriate since the email does not indicate prior engagement. The preferred language is correctly identified as 'English'. However, the output could have included more specific tools like 'Promotions System' for better accuracy, but this does not significantly detract from the overall quality. Overall, the output is very close to perfect.",0.000263925,0.00048375,0,gpt-4o-mini,gpt-4o-mini
42,Refund Request for Double Booking,"{""purpose"": ""Refund Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""invoice system""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Refund Request', which is correct. The sentiment is labeled as 'Negative', which aligns with the context of a refund request due to a mistake. The complexity level is appropriately classified as 'Low', given the straightforward nature of the request. The agent type 'Junior' is suitable for handling this type of request. The priority level is marked as 'Medium', which is reasonable considering the request for a refund. The required tool 'invoice system' is appropriate for processing refunds. The customer status is correctly identified as 'Customer', and the preferred language is 'English', matching the email content. The SSR requests field is empty, which is correct as there are no special service requests mentioned. Overall, the output is nearly perfect with only minor adjustments needed in the priority level, which could be considered 'High' due to the nature of the refund request, but it does not significantly detract from the overall accuracy.",0.000259575,0.00049515,0,gpt-4o-mini,gpt-4o-mini
120,Subject: Group Trip Details Needed,"{""purpose"": ""Group Request"", ""sentiment"": ""Positive"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Group Request' and reflects a 'Positive' sentiment. The complexity is correctly assessed as 'Medium' due to the group size and additional request for last-minute changes. The agent type 'Junior' is appropriate for handling such inquiries, and the priority level is rightly marked as 'Medium'. The required tools listed are suitable for the context. However, the customer status is marked as 'Unknown', which could be improved if there was any indication of prior interaction. Overall, the output is very accurate with only minor room for improvement.",0.0002673,0.0004554,0,gpt-4o-mini,gpt-4o-mini
233,Missed Connection - Help Needed,"{""purpose"": ""Unexpected Issues"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as an 'Unexpected Issues' request, reflecting the customer's need for assistance due to a missed connection. The sentiment is correctly identified as 'Negative', and the complexity level is appropriately marked as 'Medium'. The agent type 'Senior' is suitable given the urgency of the situation, and the priority level is rightly classified as 'High'. The required tools listed are appropriate for handling the request. However, the customer status is marked as 'Unknown', which could be improved if there was any indication of the customer's previous interactions. Overall, the output is very accurate with only minor room for improvement regarding customer status.",0.00027225,0.00046754999999999995,0,gpt-4o-mini,gpt-4o-mini
188,Clarification on Travel Insurance Coverage,"{""purpose"": ""Travel Insurance Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""insurance policy documentation""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as a 'Travel Insurance Request', the sentiment is 'Neutral', and the complexity level is 'Medium', which aligns with the customer's inquiries about insurance coverage and claims. The agent type is appropriately classified as 'Junior', and the priority level is 'Medium', which is suitable given the nature of the request. The required tools listed are relevant for handling the inquiry, and the customer status is correctly identified as 'Customer'. The preferred language is also accurately noted as 'English'. Overall, the output is comprehensive and aligns perfectly with the email content.",0.00026092499999999996,0.00045525,0,gpt-4o-mini,gpt-4o-mini
177,Loyalty Points Inquiry,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""Loyalty program system""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as 'Loyalty Programs', the sentiment is 'Neutral', and the complexity level is 'Low', which aligns with the straightforward nature of the inquiry. The agent type is appropriately classified as 'Junior', and the priority level is 'Medium', which is suitable given the context of checking loyalty points. The required tools listed are relevant for handling the request, and the customer status is correctly identified as 'Customer'. The preferred language is also accurately noted as 'English'. Overall, all fields match the predefined labels and the email content perfectly.",0.00026294999999999997,0.00045555000000000004,0,gpt-4o-mini,gpt-4o-mini
103,Price Inquiry and Promotions,"{""purpose"": ""Pricing and Promotional Offers"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Pricing and Promotional Offers' inquiry, which is correct. The sentiment is labeled as 'Neutral', which fits the tone of the email. The complexity level is 'Low', appropriate for a straightforward inquiry. The agent type 'Junior' is suitable for handling such requests. The priority level is 'Medium', which is reasonable given the inquiry about group rates. However, the 'required_tools' field lists 'FAQ database', which may not be the most relevant tool for confirming promotional details; a more suitable tool could be 'Knowledge Base'. The customer status is marked as 'Unknown', which is acceptable since the email does not provide prior customer information. The preferred language is correctly identified as 'English'. Overall, the output is mostly accurate with only a minor issue regarding the required tools.",0.00025965,0.0004788749999999999,0,gpt-4o-mini,gpt-4o-mini
216,Subject: Family Reunion Booking Adjustments,"{""purpose"": ""Change Request"", ""sentiment"": ""Positive"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": [""vegan meal""]}",9,"The output accurately captures the intent of the email as a 'Change Request' due to the adjustments needed for the family reunion booking. The sentiment is correctly identified as 'Positive', reflecting the friendly tone of the email. The complexity level is appropriately marked as 'Medium' given the multiple adjustments requested. The agent type 'Junior' is suitable for handling such requests, and the priority level is correctly noted as 'Medium'. The required tools listed are appropriate for the context. The customer status is correctly identified as 'Customer', and the preferred language is accurately set to 'English'. The SSR request for a vegan meal is also correctly included. Overall, the output is nearly perfect with only minor improvements needed in the complexity level classification, which could be considered 'High' due to the number of changes requested, but it does not significantly impact the overall quality.",0.00027262499999999997,0.000490425,0,gpt-4o-mini,gpt-4o-mini
3,Room With Crib Request,"{""purpose"": ""Special Requests"", ""sentiment"": ""Positive"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""hotel booking system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": [""crib in hotel room"", ""dietary information for restaurants""]}",9,"The output accurately captures the intent of the email as a 'Special Requests' purpose, reflecting the need for a crib and dietary information. The sentiment is correctly identified as 'Positive', and the complexity level as 'Medium' is appropriate given the nature of the requests. The agent type 'Junior' is suitable for handling such requests, and the priority level 'Medium' aligns with the context. The required tools listed are relevant, although 'FAQ database' could be more specific to the request. The customer status is marked as 'Unknown', which is acceptable given the lack of prior context. The preferred language is correctly identified as 'English', and the SSR requests accurately reflect the email content. Overall, the output is nearly perfect with only minor room for improvement in the required tools specification.",0.000269325,0.00047632499999999994,0,gpt-4o-mini,gpt-4o-mini
205,Urgent: Changes to My Booking,"{""purpose"": ""Change Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Junior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Change Request' and reflects a 'Neutral' sentiment. The complexity is correctly assessed as 'Medium' due to the changes requested. The agent type 'Junior' is appropriate for handling such requests, and the priority level is rightly marked as 'High' given the urgency indicated in the subject. The required tools listed are suitable for processing the changes. The customer status is correctly identified as 'Customer', and the preferred language is accurately noted as 'English'. The only minor issue is the absence of any special service requests, which could have been included if applicable, but this does not significantly impact the overall accuracy. Overall, the output is very close to perfect.",0.000267975,0.00047167499999999996,0,gpt-4o-mini,gpt-4o-mini
213,Loyalty Program Points Inquiry,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Loyalty Programs' inquiry, which is correct. The sentiment is labeled as 'Neutral', which fits the tone of the email. The complexity level is 'Low', appropriate for a straightforward request about loyalty points. The agent type is 'Junior', which is suitable for this type of inquiry. The priority level is 'Medium', reflecting the customer's intention to use the points soon. The required tools include 'FAQ database', which is relevant for checking loyalty points. The customer status is correctly identified as 'Customer', and the preferred language is 'English', matching the email. The only minor issue is that the required tools could also include a system for checking loyalty points specifically, but 'FAQ database' is still a reasonable choice. Overall, the output is very accurate with only slight room for improvement.",0.00026054999999999996,0.000482175,0,gpt-4o-mini,gpt-4o-mini
