id,subject,predicted_json,validation_score,validation_evaluation,classification_cost,evaluation_cost,run_id,classification_model,evaluation_model
97,Change in Plans - Need Assistance,"{""purpose"": ""Change Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as a 'Change Request', the sentiment is 'Neutral', and the complexity level is 'Medium', which aligns with the request to amend a booking and make additional changes. The agent type is appropriately classified as 'Senior', and the priority level is 'Medium', which is suitable given the nature of the request. The required tools listed are relevant for handling the changes requested. The customer status is correctly identified as 'Customer', and the preferred language is 'English', matching the email content. There are no discrepancies or areas for improvement.",0.00039285,0.00046125,0,gpt-4o-mini,gpt-4o-mini
86,Cancellation Due to Weather,"{""purpose"": ""Cancellation Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as a 'Cancellation Request', the sentiment is appropriately labeled as 'Negative', and the complexity level is assessed as 'Medium'. The agent type is suitable as 'Senior', and the priority level is rightly marked as 'High' due to the urgency of the situation. The required tools are relevant for handling the cancellation, and the customer status is marked as 'Unknown', which is acceptable given the context. The preferred language is correctly identified as 'English'. All fields match the predefined labels perfectly.",0.00039442499999999995,0.000458025,0,gpt-4o-mini,gpt-4o-mini
131,Subject: Lost Item on Flight,"{""purpose"": ""Lost and Found Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""Lost and Found database"", ""Flight records""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as 'Lost and Found Request', the sentiment is 'Neutral', and the complexity level is 'Low', all of which align with the content of the email. The agent type, priority level, required tools, customer status, preferred language, and SSR requests are also appropriate and correctly categorized. No discrepancies were found.",0.000389025,0.00043049999999999995,0,gpt-4o-mini,gpt-4o-mini
30,Request for Refund,"{""purpose"": ""Refund Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""invoice system"", ""customer service database""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Refund Request' and reflects the negative sentiment due to the cancellation. The complexity level is appropriately marked as 'Medium' given the need for processing a refund. The agent type 'Senior' is suitable for handling refund requests. The priority level is also correctly identified as 'Medium', considering the request for expedited processing. The required tools listed are appropriate for handling refund requests. However, the customer status is marked as 'Unknown', which could be improved if the system had more information about the customer. Overall, the output is very accurate with only a minor issue regarding customer status.",0.000391725,0.000460125,0,gpt-4o-mini,gpt-4o-mini
155,Lost item recovery,"{""purpose"": ""Lost and Found Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""Lost and Found database"", ""Customer service system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Lost and Found Request' and reflects a neutral sentiment. The complexity level is correctly identified as 'Low', and the agent type as 'Junior' is appropriate for handling such requests. The priority level is marked as 'Medium', which is reasonable given the nature of the request. The required tools listed are suitable for processing a lost item inquiry. The customer status is marked as 'Unknown', which is acceptable since the email does not provide prior customer information. The preferred language is correctly identified as 'English'. The only minor issue is that the 'ssr_requests' field is empty, which is appropriate here, but it could be noted that there are no special service requests. Overall, the output is very accurate with only minor considerations.",0.00038984999999999996,0.00047594999999999994,0,gpt-4o-mini,gpt-4o-mini
6,Refund Request Follow-Up,"{""purpose"": ""Refund Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""High"", ""required_tools"": [""invoice system"", ""customer service database""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a refund request, which is correctly categorized. The sentiment is appropriately marked as negative due to the customer's frustration over the lack of updates. The complexity level is correctly assessed as medium, given the context of following up on a refund. The agent type is suitable as senior, reflecting the need for experience in handling refund issues. The priority level is high, which aligns with the customer's request to expedite the process. The required tools are appropriate for processing a refund request. The customer status is correctly identified as a customer, and the preferred language is accurately noted as English. The only minor issue is that the purpose could be more specifically labeled as 'Refund Request' instead of just 'Refund Request', but this does not significantly impact the overall accuracy.",0.00038519999999999993,0.0004722,0,gpt-4o-mini,gpt-4o-mini
164,Questions About Travel Insurance Coverage,"{""purpose"": ""Travel Insurance Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""insurance policy documentation""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"All fields in the output accurately reflect the intent, sentiment, and details of the email. The purpose correctly identifies the inquiry about travel insurance, the sentiment is appropriately labeled as neutral, and the complexity level is correctly assessed as medium given the specific questions asked. The agent type, priority level, required tools, customer status, preferred language, and SSR requests are all correctly identified. No discrepancies were found.",0.000388725,0.00042915,0,gpt-4o-mini,gpt-4o-mini
88,Baggage Allowance Clarification,"{""purpose"": ""Baggage Information"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a request for baggage information, which is correctly classified. The sentiment is neutral, reflecting the tone of the email. The complexity level is low, which is appropriate given the straightforward nature of the inquiry. The agent type as 'Junior' is suitable for handling this request. The priority level is medium, which is reasonable considering the upcoming flight. The required tools include an FAQ database, which is relevant for answering baggage-related questions. The customer status is marked as 'Unknown', which is acceptable since the email does not provide prior customer information. The preferred language is correctly identified as English. However, the output could be improved by specifying any SSR requests if applicable, but none were mentioned in the email. Overall, the output is very accurate with only minor room for improvement.",0.00038542499999999995,0.00047715,0,gpt-4o-mini,gpt-4o-mini
33,Loyalty Program Details,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""Loyalty Program Database"", ""Customer Support System""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as 'Loyalty Programs', the sentiment is 'Neutral', and the complexity level is 'Low', which aligns with the straightforward inquiry about loyalty points. The agent type 'Junior' is appropriate for this request, and the priority level 'Medium' is suitable given the nature of the inquiry. The required tools listed are relevant for handling loyalty program inquiries, and the customer status is correctly identified as 'Customer'. The preferred language is also accurately noted as 'English'. Overall, the output is complete and matches the email content perfectly.",0.000394725,0.00046125,0,gpt-4o-mini,gpt-4o-mini
1,Flight Itinerary Change,"{""purpose"": ""Change Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""booking system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Change Request' and reflects a neutral sentiment. The complexity level is appropriately classified as 'Medium' due to the need to change a flight and coordinate with another booking. The agent type 'Senior' is suitable for handling such requests. The priority level is also correctly marked as 'Medium'. The required tools listed are appropriate for processing the request. However, the customer status is marked as 'Unknown', which could be improved if the system had access to the customer's previous interactions. Overall, the output is very accurate with only minor room for improvement.",0.00038947499999999997,0.00045427499999999997,0,gpt-4o-mini,gpt-4o-mini
120,Subject: Group Trip Details Needed,"{""purpose"": ""Group Request"", ""sentiment"": ""Positive"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Group Request' and reflects a 'Positive' sentiment. The complexity level is correctly identified as 'Medium' due to the group size and additional request for last-minute changes. The agent type 'Senior' is appropriate for handling such requests. The priority level is 'Medium', which aligns with the context of planning a group trip. The required tools are relevant for the tasks mentioned. However, the customer status is marked as 'Unknown', which could be improved if there was any indication of prior interaction. Overall, the output is very accurate with only a minor area for improvement.",0.00039239999999999994,0.0004608,0,gpt-4o-mini,gpt-4o-mini
56,Travel Insurance Coverage Question,"{""purpose"": ""Travel Insurance Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""insurance policy details""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",8,"The output is mostly correct, but the 'purpose' field should be 'Travel Insurance Request' instead of 'Travel Insurance Coverage Question' to align with the predefined categories. The sentiment, complexity level, agent type, priority level, required tools, customer status, preferred language, and SSR requests are all accurately represented. The only minor issue is the purpose classification, which could be more precise.",0.00039097499999999995,0.00043019999999999994,0,gpt-4o-mini,gpt-4o-mini
60,Group Booking for Family Reunion,"{""purpose"": ""Group Request"", ""sentiment"": ""Positive"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Group Request' and reflects a 'Positive' sentiment. The complexity is correctly assessed as 'Medium' due to the need for multiple bookings and additional requests. The agent type is appropriately classified as 'Senior' given the nature of the request. The priority level is 'Medium', which aligns with the context. The required tools are relevant for handling the booking. However, the customer status is marked as 'Unknown', which could be improved if there was any indication of prior interaction. Overall, the output is very accurate with only minor room for improvement.",0.00039329999999999996,0.00045870000000000004,0,gpt-4o-mini,gpt-4o-mini
14,Urgent Cancellation Request,"{""purpose"": ""Cancellation Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Cancellation Request' and reflects the negative sentiment of the customer. The complexity level is appropriately marked as 'Medium' given the need for confirmation about the refund policy. The agent type 'Senior' is suitable for handling urgent requests. The priority level is correctly identified as 'High' due to the urgency of the cancellation. The required tools listed are appropriate for processing a cancellation. However, the customer status is marked as 'Unknown', which could be improved if the system had access to customer records. Overall, the output is very accurate with only minor room for improvement regarding customer status.",0.00038564999999999997,0.00045464999999999997,0,gpt-4o-mini,gpt-4o-mini
26,Urgent: Cancel Part of My Booking,"{""purpose"": ""Cancellation Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""High"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Cancellation Request' and reflects the negative sentiment due to the unexpected situation. The complexity level is correctly identified as 'Medium' given the specific request to cancel part of a booking. The agent type 'Senior' is appropriate for handling such requests, and the priority level is rightly marked as 'High' due to the urgency of the situation. The required tools listed are suitable for processing the cancellation. However, the customer status is marked as 'Unknown', which could be improved if the system had more context about the customer. Overall, the output is very accurate with only minor room for improvement regarding customer status.",0.00039285,0.00046485000000000005,0,gpt-4o-mini,gpt-4o-mini
178,Feedback: Recent Trip Experience,"{""purpose"": ""Feedback or Complaints"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",8,"The output is mostly correct, but the sentiment should be classified as 'Negative' due to the mention of a late airport transfer, which indicates dissatisfaction. The other fields accurately reflect the email's content and intent.",0.00038159999999999995,0.00040185,0,gpt-4o-mini,gpt-4o-mini
153,Loyalty points confusion,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""loyalty program database"", ""customer account system""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as 'Loyalty Programs', the sentiment is 'Neutral', and the complexity level is 'Low', all of which align with the content of the email. The agent type, priority level, required tools, customer status, preferred language, and SSR requests are also appropriately classified. No discrepancies were found.",0.000389775,0.0004292999999999999,0,gpt-4o-mini,gpt-4o-mini
148,Baggage allowance inquiry,"{""purpose"": ""Baggage Information"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Baggage Information' inquiry, which is correct. The sentiment is appropriately labeled as 'Neutral', and the complexity level is correctly identified as 'Low'. The agent type 'Junior' is suitable for this request, and the priority level is reasonably set to 'Medium' given the inquiry about fees and allowances. The required tools include 'FAQ database', which is appropriate for handling such inquiries. The customer status is marked as 'Unknown', which is acceptable since the email does not provide prior customer information. The preferred language is correctly identified as 'English'. However, the output could be improved by specifying the exact tools needed for baggage inquiries, but this does not significantly impact the overall accuracy. Overall, the output is very close to perfect.",0.000384525,0.00047384999999999994,0,gpt-4o-mini,gpt-4o-mini
9,Loyalty Points Status,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Low"", ""required_tools"": [""Loyalty Program Database""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as 'Loyalty Programs', the sentiment is neutral, and the complexity level is low, which aligns with the customer's straightforward inquiry about loyalty points. The agent type is appropriate as 'Junior', and the priority level is low, which is fitting given the nature of the request. The required tools are relevant, and the customer status is correctly identified as 'Customer'. The preferred language is also accurately noted as 'English'. All fields match the predefined labels perfectly.",0.00038474999999999995,0.00044475,0,gpt-4o-mini,gpt-4o-mini
59,Lost Item at Hotel,"{""purpose"": ""Lost and Found Request"", ""sentiment"": ""Negative"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""High"", ""required_tools"": [""Lost and Found Database"", ""Shipping Arrangement System""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Lost and Found Request' and reflects the urgency of the situation with a 'High' priority level. The sentiment is correctly identified as 'Negative' due to the customer's concern about the lost item. The complexity level is appropriately marked as 'Medium' given the need for shipping arrangements. The required tools are relevant for handling the request. The only minor issue is the 'customer_status' being marked as 'Unknown', which could be improved if the system had more context about the customer. Overall, the output is very accurate.",0.00039569999999999997,0.00045659999999999993,0,gpt-4o-mini,gpt-4o-mini
127,Subject: Inquiry About Holiday Discounts,"{""purpose"": ""Pricing and Promotional Offers"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""promotional offers system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a request for pricing and promotional offers, which is correct. The sentiment is appropriately labeled as neutral, reflecting the tone of the inquiry. The complexity level is correctly identified as low, given the straightforward nature of the request. The agent type as 'Junior' is suitable for handling such inquiries. The priority level is marked as medium, which is reasonable for a promotional inquiry. The required tools listed are appropriate for the context. However, the customer status is marked as 'Unknown,' which could be improved if there was any indication of whether Susan is a customer or not. Overall, the output is very accurate with only a minor issue regarding customer status.",0.00038745,0.000462525,0,gpt-4o-mini,gpt-4o-mini
7,Price Match Inquiry,"{""purpose"": ""Pricing and Promotional Offers"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""GDS overlay"", ""invoice system""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Pricing and Promotional Offers' inquiry, which is correct. The sentiment is appropriately labeled as 'Neutral', reflecting the tone of the email. The complexity level is correctly identified as 'Low', given the straightforward nature of the request. The agent type 'Junior' is suitable for handling this inquiry. The priority level is marked as 'Medium', which is reasonable given the request for a price match. The required tools listed, 'GDS overlay' and 'invoice system', are appropriate for processing pricing inquiries. The customer status is marked as 'Unknown', which is acceptable since the email does not provide prior context about the customer. The preferred language is correctly identified as 'English'. There are no discrepancies or inaccuracies in the output, making it nearly perfect.",0.0003873,0.00047595000000000005,0,gpt-4o-mini,gpt-4o-mini
188,Clarification on Travel Insurance Coverage,"{""purpose"": ""Travel Insurance Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Medium"", ""agent_type"": ""Senior"", ""priority_level"": ""Medium"", ""required_tools"": [""FAQ database"", ""insurance policy details""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as a 'Travel Insurance Request', the sentiment is 'Neutral', and the complexity level is 'Medium', which aligns with the customer's inquiries about insurance coverage and claims. The agent type is appropriately classified as 'Senior', and the priority level is 'Medium', which is suitable given the nature of the request. The required tools listed are relevant for addressing the customer's questions. The customer status is marked as 'Unknown', which is acceptable given the lack of prior context, and the preferred language is correctly identified as 'English'. Overall, the output is comprehensive and aligns perfectly with the email content.",0.00038602499999999996,0.00046064999999999995,0,gpt-4o-mini,gpt-4o-mini
23,Lost Item Found,"{""purpose"": ""Lost and Found Request"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""Lost and Found database"", ""Flight records""], ""customer_status"": ""Unknown"", ""preferred_language"": ""English"", ""ssr_requests"": []}",9,"The output accurately captures the intent of the email as a 'Lost and Found Request' and reflects a neutral sentiment. The complexity level is correctly identified as low, and the agent type as junior is appropriate for this request. The priority level is medium, which is reasonable given the nature of the request. The required tools listed are suitable for handling lost item inquiries. The customer status is marked as 'Unknown,' which is acceptable since the email does not provide prior customer information. The preferred language is correctly identified as English. The only minor improvement could be to specify any SSR requests if applicable, but since there are none mentioned in the email, this is not a significant issue. Overall, the output is very accurate.",0.000388125,0.00046499999999999997,0,gpt-4o-mini,gpt-4o-mini
21,Loyalty Points Issue,"{""purpose"": ""Loyalty Programs"", ""sentiment"": ""Neutral"", ""complexity_level"": ""Low"", ""agent_type"": ""Junior"", ""priority_level"": ""Medium"", ""required_tools"": [""loyalty program database""], ""customer_status"": ""Customer"", ""preferred_language"": ""English"", ""ssr_requests"": []}",10,"The output accurately reflects the intent, sentiment, and details of the email. The purpose is correctly identified as 'Loyalty Programs', the sentiment is 'Neutral', and the complexity level is 'Low', all of which align with the content of the email. The agent type is appropriately classified as 'Junior', and the priority level is 'Medium', which is suitable given the nature of the request. The required tools are relevant, and the customer status is correctly identified as 'Customer'. The preferred language is also accurately noted as 'English'. Overall, the output is complete and matches the email input perfectly.",0.00038722499999999994,0.000452625,0,gpt-4o-mini,gpt-4o-mini
